Neuron,Start Time,Amplitude,Peak,Decay Time,Rise Time,Latency,Frequency,k-means-ED,k-means-EMD,k-means-Hausdorff,k-means-Manhattan,Hierarchical,GMM,Spectral,t-SNE-1,t-SNE-2,UMAP-1,UMAP-2
n1,1076,0.111,-0.262,0,0,0,0.566666667,1,3,0,2,2,4,0,-39.203945,66.27303,1.7252,6.914832
n1,1081,0.174766667,-0.192,0,0,0,0.566666667,1,3,0,2,2,4,0,-36.20465,70.32828,1.8867923,7.4539824
n1,1086,0.795633333,0.554,0,23,23,0.2,1,3,0,2,2,1,0,-29.796225,69.33148,2.2726057,7.97067
n1,1091,0.6585,0.554,0,20,20,0.333333333,1,3,0,2,2,1,0,-29.593222,69.49781,2.262895,8.043724
n1,1096,0.527133333,0.554,0,16,16,0.466666667,1,3,0,2,2,1,0,-29.127403,69.84251,2.2456899,8.183115
n1,1101,0.457133333,0.554,0,11,11,0.5,1,3,0,2,2,1,0,-28.48319,70.26267,2.2292151,8.338292
n1,1106,0.420766667,0.554,0,6,6,0.5,1,3,0,2,2,1,0,-12.981302,85.17773,2.699041,8.5218525
n1,1111,0.386266667,0.554,0,1,1,0.5,1,3,0,2,2,4,0,-14.928716,81.14772,2.7919815,8.895879
n1,1116,0.4184,0.517,10,0,10,0.366666667,1,3,0,2,2,3,0,-25.025839,59.65978,2.0209997,9.036913
n1,1121,0.455366667,0.443,5,0,5,0.4,1,3,0,2,2,3,0,-23.496035,60.969994,0.43476975,11.71444
n1,1126,0.363366667,0.228,0,0,0,0.566666667,1,3,0,2,2,4,0,-19.404129,65.62945,0.12195839,11.593927
n1,1131,0.243966667,0.049,0,0,0,0.433333333,1,3,0,2,2,4,0,-18.227087,60.713303,0.14799294,11.059468
n1,1136,0.294466667,0.049,0,0,0,0.466666667,1,3,0,2,2,4,0,-19.61504,54.590496,0.43705422,10.71012
n1,1141,0.345466667,0.049,0,0,0,0.433333333,1,3,0,2,2,4,0,-22.747047,49.72196,8.201626,3.6921864
n1,1146,0.2455,-0.116,0,0,0,0.5,1,3,0,2,2,4,0,-15.683929,-5.657814,1.6799049,12.169092
n1,1151,0.283433333,-0.116,0,0,0,0.366666667,1,3,0,2,2,4,0,-14.242763,-11.283345,3.274082,9.768283
n1,1156,0.155866667,-0.263,0,0,0,0.433333333,1,3,0,2,2,4,0,-8.776156,-11.04888,2.3226774,12.037938
n1,1161,0.102633333,-0.335,0,0,0,0.5,1,3,0,2,2,4,0,-11.610245,-16.179636,0.08403068,13.982042
n1,1166,0.127266667,-0.306,0,0,0,0.433333333,1,3,0,2,2,4,0,-5.131123,-7.4771714,7.199593,4.3897476
n1,1171,0.124766667,-0.306,0,8,8,0.433333333,4,3,0,2,2,1,0,-11.688272,-0.7398959,1.6267923,11.008287
n1,1176,0.1292,-0.285,0,3,3,0.466666667,4,3,0,2,2,4,0,-13.869707,-0.5536955,-0.43251237,10.944952
n1,1181,0.123633333,-0.285,0,11,11,0.4,4,3,0,2,2,1,0,-12.079311,0.92937535,1.838437,10.7427225
n1,1186,0.117766667,-0.285,0,6,6,0.433333333,4,2,0,2,2,1,0,-12.982622,3.0139108,1.9274471,10.581392
n1,1191,0.127333333,-0.285,0,1,1,0.5,4,2,0,2,2,4,0,-11.6593275,10.076766,2.721701,10.997779
n1,1196,0.144833333,-0.285,0,0,0,0.533333333,4,2,0,2,2,4,0,-14.637089,12.950881,-6.921101,6.2977104
n1,1201,0.151733333,-0.285,0,2,2,0.466666667,4,2,3,2,2,4,0,-18.482214,16.864065,2.7868588,10.050487
n1,1206,0.0969,-0.35,0,2,2,0.566666667,4,2,3,2,2,4,0,-16.843971,20.613146,3.1389575,10.161968
n1,1211,0.108933333,-0.354,0,0,0,0.533333333,4,2,3,2,2,4,0,-17.324217,25.895866,-0.24842726,9.700004
n1,1216,0.091866667,-0.382,0,0,0,0.5,4,2,3,3,2,4,0,-12.857122,29.443602,4.532726,7.435912
n1,1221,0.084433333,-0.382,0,1,1,0.533333333,4,2,3,3,2,4,0,-13.318186,33.976074,4.914887,6.9135265
n1,1226,0.0826,-0.384,0,0,0,0.5,4,2,3,3,2,4,0,-17.026627,37.88876,4.8335853,6.2375784
n1,1231,0.097733333,-0.384,0,1,1,0.5,4,2,3,3,2,4,0,-15.376001,48.852276,5.409334,6.2610116
n1,1236,0.101933333,-0.384,0,2,2,0.466666667,4,2,3,3,2,4,0,-14.008159,55.29521,0.18531834,8.793855
n1,1241,0.147766667,-0.324,0,1,1,0.433333333,4,2,3,3,2,4,0,-12.685762,60.31598,5.6803575,6.6538773
n1,1246,0.149866667,-0.324,0,0,0,0.433333333,4,2,3,3,2,4,0,-12.386749,67.134315,6.05352,5.7925725
n1,1251,0.152533333,-0.324,0,1,1,0.433333333,4,2,3,3,2,4,0,-13.299192,72.879486,-4.1486535,7.363908
n1,1256,0.162433333,-0.308,0,7,7,0.433333333,4,2,3,3,4,1,0,-8.988645,72.96103,5.891516,7.027019
n1,1261,0.148533333,-0.308,0,2,2,0.433333333,4,2,3,3,4,4,0,-3.865208,78.916695,6.670476,6.17977
n1,1266,0.143433333,-0.308,0,1,1,0.4,4,2,3,3,4,4,0,-0.6595432,73.88232,6.5962973,7.739323
n1,1271,0.150166667,-0.308,0,1,1,0.4,4,2,3,3,4,4,0,-2.8894083,68.42092,6.3411922,8.166224
n1,1276,0.135866667,-0.308,0,2,2,0.366666667,4,2,3,3,4,4,0,-6.502199,63.25246,6.341582,8.546591
n1,1281,0.127466667,-0.308,0,2,2,0.4,4,2,3,3,4,4,0,-4.151365,58.748672,6.0652986,8.814146
n1,1286,0.129933333,-0.295,0,0,0,0.4,4,2,3,3,4,4,0,-9.088363,55.036144,-7.655806,2.7678804
n1,1291,0.125566667,-0.295,0,1,1,0.466666667,4,2,3,3,4,4,0,-8.944079,49.908234,5.1691923,8.809565
n1,1296,0.120233333,-0.293,0,5,5,0.466666667,4,2,3,3,4,1,0,-3.7446463,48.17175,4.9625025,9.197064
n1,1301,0.127366667,-0.266,0,3,3,0.466666667,4,2,3,3,4,4,0,-6.9393783,45.106773,5.015815,10.047648
n1,1306,0.232266667,-0.15,0,1,1,0.466666667,4,2,3,3,4,4,0,-3.9227145,42.04903,5.1514854,9.690398
n1,1311,0.2329,-0.15,0,2,2,0.466666667,4,2,3,3,4,4,0,-6.942371,-24.295954,4.5750265,9.874419
n1,1316,0.243433333,-0.15,0,3,3,0.5,4,2,3,3,4,4,0,-9.019396,-20.583172,4.113696,11.316738
n1,1321,0.236033333,-0.15,0,1,1,0.466666667,4,2,3,3,4,4,0,-6.47947,-16.456161,5.407167,10.988445
n1,1326,0.238733333,-0.15,0,0,0,0.5,4,2,3,3,4,4,0,-3.7083046,-11.87669,6.3222446,10.399148
n1,1331,0.346833333,0.005,0,3,3,0.266666667,4,2,3,3,4,1,0,-7.490856,14.348143,6.1483784,11.211941
n1,1336,0.334466667,0.005,0,12,12,0.333333333,4,2,3,3,4,1,0,-8.046339,19.883614,4.8513236,12.04851
n1,1341,0.313066667,0.005,0,7,7,0.433333333,4,2,3,3,4,1,0,-9.297339,20.707666,4.7368097,12.2274065
n1,1346,0.2891,0.005,0,2,2,0.4,4,2,3,3,4,4,0,-10.91689,24.937275,5.343373,12.669079
n1,1351,0.280066667,0.005,0,5,5,0.4,4,2,3,3,4,1,0,-7.363007,25.137028,5.907102,4.4858007
n1,1356,0.2771,0.005,0,0,0,0.366666667,4,2,3,3,4,4,0,-4.013599,27.040398,8.872096,0.48849872
n1,1361,0.127033333,-0.187,0,0,0,0.566666667,4,2,3,3,4,4,0,-1.4242464,22.138273,3.663358,13.394776
n1,1366,0.123466667,-0.195,0,1,1,0.566666667,4,2,3,3,4,4,0,-3.392955,17.110294,3.394871,14.517712
n1,1371,0.128933333,-0.195,0,0,0,0.533333333,4,2,3,3,4,4,0,-6.6726475,8.7316475,4.2871385,14.704774
n1,1376,0.1384,-0.195,0,0,0,0.5,4,2,3,3,4,4,0,-1.4856803,4.819648,4.787161,15.247641
n1,1381,0.1209,-0.228,0,2,2,0.533333333,4,2,3,3,4,4,0,-5.528968,2.9636974,5.3301616,15.1877165
n1,1386,0.121466667,-0.228,0,0,0,0.5,4,2,3,3,4,4,0,-5.1036506,-2.7215815,4.9862742,14.221715
n1,1391,0.123733333,-0.228,0,0,0,0.5,4,2,3,3,4,4,0,0.15787423,-0.029222138,5.599313,14.20655
n1,1396,0.110933333,-0.253,0,1,1,0.5,4,2,3,3,4,4,0,-0.132077,-6.221754,6.3493805,14.568075
n1,1401,0.122266667,-0.255,0,0,0,0.566666667,4,2,3,3,4,4,0,4.737262,-6.8689017,7.8520555,5.435355
n1,1406,0.1225,-0.255,0,1,1,0.566666667,4,2,3,3,4,4,0,4.969222,-0.8378975,7.013533,15.310245
n1,1411,0.176233333,-0.187,0,1,1,0.533333333,4,2,3,3,4,4,0,3.25002,4.013684,10.27329,15.610624
n1,1416,0.1767,-0.176,0,0,0,0.533333333,4,2,3,3,4,4,0,4.725984,8.344889,10.302139,14.830123
n1,1421,0.293833333,-0.055,0,0,0,0.433333333,4,2,3,3,4,4,0,5.9442124,13.722848,9.650425,16.18314
n1,1426,0.2854,-0.055,0,2,2,0.466666667,4,2,3,3,4,4,0,2.16736,17.144323,8.994851,15.306617
n1,1431,0.275733333,-0.055,0,3,3,0.433333333,4,2,3,3,4,4,0,3.6927235,22.219486,9.344568,14.824934
n1,1436,0.286566667,-0.055,0,2,2,0.433333333,4,2,3,3,4,4,0,1.735451,25.89247,9.272957,14.361898
n1,1441,0.302166667,-0.055,0,0,0,0.4,4,2,3,3,4,4,0,6.68539,27.916903,8.429271,14.902558
n1,1446,0.330333333,-0.055,0,2,2,0.533333333,4,2,3,3,4,4,0,4.789182,32.470966,12.662555,15.982713
n1,1451,0.2043,-0.196,0,0,0,0.533333333,4,2,3,3,4,4,0,-2.3984041,31.74879,8.57437,5.6245694
n1,1456,0.1417,-0.277,0,0,0,0.533333333,4,2,3,3,4,4,0,-2.16176,36.983242,8.66228,13.41165
n1,1461,0.105033333,-0.329,0,0,0,0.533333333,4,2,3,3,4,4,0,4.985766,37.818592,7.7687407,13.904616
n1,1466,0.116233333,-0.321,0,2,2,0.566666667,4,2,3,3,4,4,0,1.5705938,41.40894,7.7158933,13.361374
n1,1471,0.113566667,-0.321,0,1,1,0.533333333,4,2,3,3,4,4,0,-1.2516711,53.792294,7.3051705,12.973843
n1,1476,0.1016,-0.312,0,0,0,0.5,4,2,3,3,4,4,0,2.2529507,57.45563,14.742597,16.071589
n1,1481,0.093,-0.312,0,0,0,0.5,4,2,3,3,4,4,0,0.6624092,62.9618,7.152667,12.107535
n1,1486,0.0969,-0.312,0,2,2,0.466666667,4,2,3,3,4,4,0,4.495,66.596176,7.9609113,12.301113
n1,1491,0.149033333,-0.246,0,1,1,0.466666667,4,2,3,3,4,4,0,8.111813,64.14135,8.642344,12.644897
n1,1496,0.1386,-0.246,0,4,4,0.5,4,2,3,3,4,4,0,12.041268,63.454178,8.339071,11.843171
n1,1501,0.1345,-0.246,0,0,0,0.566666667,4,2,3,3,4,4,0,15.342552,60.320614,7.5487876,16.372713
n1,1506,0.1919,-0.173,0,1,1,0.433333333,4,2,3,3,4,4,0,14.304801,55.558132,9.253878,12.357354
n1,1511,0.195433333,-0.158,0,1,1,0.433333333,4,2,3,3,4,4,0,8.538753,54.07632,9.533437,12.055334
n1,1516,0.176133333,-0.154,0,1,1,0.466666667,4,2,3,3,4,4,0,12.394696,50.389145,9.465169,11.402811
n1,1521,0.174966667,-0.154,0,3,3,0.433333333,4,2,3,3,4,4,0,10.72918,45.116425,9.865856,11.50972
n1,1526,0.244333333,-0.059,0,2,2,0.5,4,2,3,3,4,4,0,8.604141,42.3868,9.515014,10.83021
n1,1531,0.222533333,-0.059,0,0,0,0.533333333,4,2,3,3,4,4,0,1.0528392,-11.3218355,-2.2369807,10.923181
n1,1536,0.2194,-0.059,0,1,1,0.466666667,4,2,3,3,4,4,0,-1.0379491,-17.124447,8.454248,10.48214
n1,1541,0.2043,-0.059,0,0,0,0.533333333,4,2,3,3,4,4,0,-2.9318466,-21.775131,7.881983,10.022557
n1,1546,0.1945,-0.059,0,6,6,0.5,4,2,3,3,4,1,0,0.8217031,-23.822266,8.3071785,9.45574
n1,1551,0.173366667,-0.059,0,1,1,0.5,4,2,3,3,4,4,0,-1.4676728,-26.936636,8.296946,9.061176
n1,1556,0.124,-0.098,0,0,0,0.533333333,4,2,3,3,4,4,0,-5.389915,-31.213476,7.98151,15.595993
n1,1561,0.1187,-0.091,0,3,3,0.533333333,4,2,3,3,4,4,0,-2.4794002,-34.82289,8.797198,8.74483
n1,1566,0.151466667,-0.045,0,1,1,0.5,4,2,3,3,4,4,0,-0.5885473,-41.150433,8.890163,8.060021
n1,1571,0.1525,-0.045,0,4,4,0.466666667,4,2,3,3,4,4,0,-2.525773,-44.928272,9.4337635,8.506677
n1,1576,0.144666667,-0.045,0,1,1,0.5,4,2,3,3,4,4,0,0.68018067,-47.88149,9.722248,8.972559
n1,1581,0.160366667,-0.019,0,0,0,0.433333333,4,2,3,3,4,4,0,-3.7270474,-51.493343,9.383599,7.530675
n1,1586,0.178633333,-0.019,0,2,2,0.4,4,2,3,3,4,4,0,-7.6489153,-55.453053,10.0079,8.160632
n1,1591,0.226666667,0.034,0,0,0,0.366666667,4,2,3,3,4,4,0,-7.165059,-60.730865,7.4822955,3.3020492
n1,1596,0.216333333,0.034,0,1,1,0.4,4,2,3,3,4,4,0,-1.807962,-60.191982,10.621414,8.411233
n1,1601,0.203733333,0.034,0,1,1,0.466666667,4,2,3,3,4,4,0,4.3514,-60.41007,10.394332,7.596155
n1,1606,0.214766667,0.034,0,0,0,0.466666667,4,2,3,3,4,4,0,2.4004369,-67.16912,9.749177,6.679255
n1,1611,0.235533333,0.034,0,4,4,0.566666667,4,2,3,3,4,4,0,-3.0912335,-68.0325,8.906291,6.5562153
n1,1616,0.2191,0.034,1,0,1,0.5,4,2,3,3,4,3,0,-9.015017,-71.2018,11.005725,12.090751
n1,1621,0.211833333,0.012,1,0,1,0.6,4,2,3,3,4,3,0,-2.6070824,-74.04624,11.338066,12.171763
n1,1626,0.237433333,-0.003,0,0,0,0.466666667,4,2,3,3,4,4,0,-8.797638,-79.20766,3.6640277,16.184252
n1,1631,0.2534,-0.003,0,0,0,0.5,4,2,3,3,4,4,0,-6.433657,-86.196526,9.862978,2.5047827
n1,1636,0.245733333,-0.003,0,3,3,0.5,4,2,3,3,4,4,0,4.0654235,-76.719315,11.629457,11.41179
n1,1641,0.256466667,-0.003,0,1,1,0.533333333,4,2,3,3,4,4,0,2.2847764,-81.43527,12.523509,12.3221245
n1,1646,0.223366667,-0.058,0,0,0,0.566666667,4,2,3,3,4,4,0,5.933878,-88.394394,8.831927,2.0161622
n1,1651,0.2344,-0.058,0,0,0,0.566666667,4,2,3,3,4,4,0,11.171099,-82.696526,10.914387,10.506171
n1,1656,0.2185,-0.058,0,0,0,0.566666667,4,2,3,3,4,4,0,18.36256,-83.82451,12.104327,10.129878
n1,1661,0.194966667,-0.072,0,0,0,0.533333333,4,2,3,3,4,4,0,16.160358,-75.03148,9.282486,5.5870104
n1,1666,0.201333333,-0.072,0,0,0,0.533333333,4,2,3,3,4,4,0,22.687117,-77.46863,10.662631,4.832459
n1,1671,0.200266667,-0.072,0,1,1,0.5,4,2,3,3,4,4,0,28.130756,-80.90063,10.134214,4.8830714
n1,1676,0.213333333,-0.072,0,0,0,0.5,4,2,3,3,4,4,0,23.683851,-70.55674,10.515886,5.7478766
n1,1681,0.232633333,-0.072,0,0,0,0.466666667,4,2,3,3,4,4,0,24.568878,-63.000553,11.384267,8.240282
n1,1686,0.247466667,-0.072,0,0,0,0.466666667,4,2,3,3,4,4,0,18.735056,-64.498,11.671256,5.866971
n1,1691,0.202333333,-0.141,0,0,0,0.433333333,4,2,3,3,4,4,0,7.8975234,-69.59935,10.037468,3.3810537
n1,1696,0.173566667,-0.181,0,3,3,0.4,4,2,3,3,1,4,0,13.124826,-66.34963,12.147424,6.924828
n1,1701,0.1737,-0.181,0,0,0,0.433333333,4,2,3,3,1,4,0,9.785373,-59.381477,6.4294724,16.809267
n1,1706,0.170466667,-0.181,0,5,5,0.5,4,2,3,3,1,1,0,6.050991,-18.251396,12.432195,7.6015186
n1,1711,0.149566667,-0.181,0,0,0,0.566666667,4,2,3,3,1,4,0,4.552732,-14.169666,12.125967,7.832462
n1,1716,0.194733333,-0.112,0,1,1,0.433333333,4,2,3,3,1,4,0,7.367326,-10.863306,11.69618,7.203304
n1,1721,0.190866667,-0.112,0,0,0,0.433333333,4,2,3,3,1,4,0,9.9742,-3.7610908,14.04176,8.358288
n1,1726,0.192066667,-0.112,0,10,10,0.4,4,2,3,3,1,1,0,9.508685,11.1829405,13.872964,10.9497
n1,1731,0.186233333,-0.112,0,5,5,0.466666667,4,2,3,3,1,4,0,9.771112,9.7448845,13.890616,11.124257
n1,1736,0.181166667,-0.112,0,0,0,0.433333333,4,2,3,3,1,4,0,13.983264,11.013345,13.756184,11.649367
n1,1741,0.1814,-0.112,0,0,0,0.466666667,4,2,3,3,1,4,0,13.105387,15.808972,15.179452,11.143164
n1,1746,0.135366667,-0.173,0,1,1,0.5,4,2,3,3,1,4,0,8.967834,18.24732,14.93693,11.854204
n1,1751,0.128866667,-0.173,0,1,1,0.5,4,2,3,3,1,4,0,9.386447,23.354921,15.624516,11.623255
n1,1756,0.1437,-0.136,0,0,0,0.466666667,4,2,3,3,1,4,0,15.0957775,25.872736,16.33229,12.175391
n1,1761,0.131366667,-0.131,0,6,6,0.466666667,4,2,3,3,1,1,0,11.873633,27.905163,15.467251,12.505428
n1,1766,0.1302,-0.131,0,1,1,0.466666667,2,2,3,3,1,4,0,10.402775,34.645596,15.392851,13.101933
n1,1771,0.133833333,-0.131,0,0,0,0.466666667,2,2,3,3,1,4,0,12.63607,38.669712,14.739022,13.251275
n1,1776,0.142733333,-0.131,0,0,0,0.466666667,2,2,3,3,1,4,0,18.132694,37.46885,13.990379,13.3222475
n1,1781,0.1615,-0.131,0,0,0,0.5,2,1,3,3,1,4,0,20.67944,42.24002,13.621054,7.968789
n1,1786,0.1846,-0.131,0,0,0,0.533333333,2,1,3,3,1,4,0,15.681525,43.079872,13.879848,12.318162
n1,1791,0.115266667,-0.225,0,0,0,0.566666667,2,1,3,3,1,4,0,17.577238,48.87914,13.06954,9.156468
n1,1796,0.123766667,-0.225,0,0,0,0.533333333,2,1,4,3,1,4,0,20.863304,52.69677,13.480542,9.696141
n1,1801,0.166966667,-0.186,0,0,0,0.533333333,2,1,4,3,1,4,0,25.448988,55.768818,8.657307,2.5735881
n1,1806,0.163066667,-0.186,0,2,2,0.5,2,1,4,0,1,4,0,27.196182,50.076588,14.8120575,14.251616
n1,1811,0.156633333,-0.186,0,1,1,0.433333333,2,1,4,0,1,4,0,29.651268,45.116077,14.503658,9.502962
n1,1816,0.1501,-0.186,0,1,1,0.366666667,2,1,4,0,1,4,0,28.222845,40.352844,14.600398,8.654514
n1,1821,0.138166667,-0.186,0,4,4,0.433333333,2,1,4,0,1,4,0,24.337694,37.42725,15.110019,9.014247
n1,1826,0.134033333,-0.186,0,4,4,0.433333333,2,1,4,0,1,4,0,22.763134,34.182995,15.477026,9.605947
n1,1831,0.712933333,0.417,0,1,1,0.433333333,2,1,4,0,1,1,0,29.103107,34.646587,15.786057,9.126726
n1,1836,1.1532,1.054,0,24,24,0.2,2,1,4,0,1,1,0,21.086771,18.192398,17.648989,10.129206
n1,1841,0.961166667,1.055,0,19,19,0.366666667,2,1,4,0,1,1,0,21.1906,18.102322,17.661572,10.134849
n1,1846,0.836033333,1.055,0,14,14,0.533333333,2,1,4,0,1,1,0,21.489307,17.988138,17.621696,10.155653
n1,1851,0.730633333,1.055,0,9,9,0.6,2,1,4,0,1,1,0,21.826454,17.937456,17.574152,10.215489
n1,1856,0.643466667,1.055,0,4,4,0.5,2,1,4,0,1,1,0,23.685001,17.089043,10.840262,3.190952
n1,1861,0.520366667,1.055,10,0,10,0.5,2,1,4,0,1,3,0,21.22734,25.0978,17.326426,9.78588
n1,1866,0.5679,1.055,5,0,5,0.466666667,2,1,4,0,1,3,0,18.72692,11.124109,17.788118,9.704872
n1,1871,1.283933333,1.821,0,1,1,0.433333333,2,1,4,0,1,1,0,19.807789,7.9871845,17.353739,9.233315
n1,1876,1.332266667,2.11,0,22,22,0.266666667,2,1,4,0,1,1,0,18.122038,3.7555408,17.925209,9.198102
n1,1881,1.101366667,2.11,0,17,17,0.433333333,2,1,4,0,1,1,0,17.861126,3.4819396,17.920763,9.095912
n1,1886,0.904566667,2.219,0,13,13,0.566666667,2,1,4,0,1,1,0,17.436766,2.9601345,17.917212,8.930036
n1,1891,0.6657,2.219,0,9,9,0.7,2,1,4,0,1,1,0,13.478713,-15.048191,17.844622,8.75162
n1,1896,0.4656,2.219,0,4,4,0.633333333,2,1,4,0,1,1,0,14.155617,-14.106789,17.412285,7.94925
n1,1901,0.4013,2.219,30,0,30,0.533333333,2,1,4,0,1,3,0,12.2900915,-29.952986,17.744356,7.2063446
n1,1906,0.463433333,2.219,30,0,30,0.5,2,1,4,0,1,3,0,12.180462,-30.306662,17.747534,7.1400876
n1,1911,0.803066667,2.677,18,0,18,0.5,2,1,4,0,1,3,0,10.50071,-30.822634,17.897644,7.266773
n1,1916,0.7592,2.677,13,0,13,0.466666667,2,1,4,0,1,3,0,10.026851,-31.05187,18.168123,7.055554
n1,1921,0.747833333,2.677,8,1,9,0.466666667,2,1,4,0,1,2,0,9.358428,-31.183176,18.591156,6.981982
n1,1926,0.757866667,2.677,3,10,13,0.466666667,2,1,4,0,1,2,0,6.3692865,-32.959614,18.961063,6.771325
n1,1931,0.670533333,2.677,30,6,36,0.533333333,2,1,4,0,1,2,0,12.088995,-32.390034,17.450302,6.584108
n1,1936,0.5728,2.677,30,1,31,0.6,2,1,4,0,1,2,0,12.100224,-32.643093,17.384537,6.5364733
n1,1941,0.5511,2.532,30,0,30,0.566666667,2,1,4,0,1,3,0,12.179203,-32.89141,17.325163,6.479432
n1,1946,0.522866667,2.348,28,0,28,0.533333333,2,1,4,0,1,3,0,12.259829,-33.147964,17.187334,6.350101
n1,1951,0.701033333,2.348,23,0,23,0.533333333,2,1,4,0,1,3,0,12.333129,-33.508236,17.076035,6.176408
n1,1956,0.863266667,2.348,18,0,18,0.533333333,2,1,4,0,1,3,0,11.620879,-45.61869,17.020296,6.015998
n1,1961,1.033333333,2.292,14,0,14,0.433333333,2,1,4,0,1,3,0,11.700545,-45.84357,17.009104,5.937504
n1,1966,0.8681,1.86,13,0,13,0.4,2,1,4,0,1,3,0,11.877273,-45.98907,16.923588,5.9102044
n1,1971,0.835533333,1.632,8,0,8,0.4,2,1,4,0,1,3,0,12.417624,-46.611355,16.824545,5.7220864
n1,1976,0.599633333,1.25,4,0,4,0.366666667,2,1,4,0,1,3,0,18.459404,-56.938026,12.7339735,3.95554
n1,1981,0.461666667,0.991,3,0,3,0.466666667,2,1,4,0,1,3,0,24.182611,-55.577393,13.312354,3.764396
n1,1986,0.355266667,0.816,18,0,18,0.5,2,1,4,0,1,3,0,16.334517,-39.054897,15.568759,5.4681497
n1,1991,0.275866667,0.692,15,0,15,0.566666667,2,1,4,0,1,3,0,16.870304,-39.200256,15.491602,5.4371767
n1,1996,0.315466667,0.692,10,0,10,0.533333333,2,1,4,0,1,3,0,17.574677,-39.4541,15.433733,5.289263
n1,2001,0.3398,0.692,5,0,5,0.466666667,2,1,4,0,1,3,0,21.649906,-41.503956,15.260503,5.3793902
n1,2006,0.3236,0.67,0,8,8,0.433333333,2,1,4,0,1,1,0,22.192226,-39.223892,15.207285,5.8479047
n1,2011,0.3034,0.67,0,3,3,0.5,2,1,4,0,1,4,0,21.608747,-36.241512,14.883688,6.289903
n1,2016,0.307066667,0.67,2,0,2,0.533333333,2,1,4,0,1,3,0,17.162819,-32.945793,14.024308,6.561084
n1,2021,0.379666667,0.67,0,1,1,0.6,2,1,4,0,1,4,0,17.398731,-27.745405,14.326901,5.8349395
n1,2026,0.4448,0.67,0,0,0,0.6,2,1,4,0,1,1,0,19.633205,-23.239605,21.814898,8.432547
n1,2031,0.534866667,0.67,4,0,4,0.433333333,2,1,4,0,1,3,0,22.494911,-27.245453,14.385879,5.3298564
n1,2036,0.513933333,0.556,1,0,1,0.4,2,1,4,0,1,3,0,28.295435,-26.908312,15.163143,4.142313
n1,2041,0.585366667,0.556,3,0,3,0.4,2,1,4,0,1,3,0,27.235716,-33.661057,12.970146,5.163233
n1,2046,0.1583,0.074,2,0,2,0.5,2,1,4,0,1,3,0,31.638906,-37.83795,13.16472,4.7429667
n1,2051,0.1816,0.074,0,0,0,0.433333333,2,1,4,0,1,4,0,29.068937,-41.996006,12.663928,4.49421
n1,2056,0.1917,0.074,0,4,4,0.466666667,2,1,4,0,1,4,0,33.411026,-44.050076,12.794122,2.7698655
n1,2061,0.192033333,0.074,0,3,3,0.5,2,1,4,0,1,4,0,30.186554,-48.01293,13.264978,2.6025152
n1,2066,0.237233333,0.15,0,1,1,0.533333333,2,1,4,0,1,4,0,31.272154,-52.529106,13.754388,2.8586624
n1,2071,0.2319,0.15,0,1,1,0.533333333,2,1,4,0,1,4,0,36.131546,-50.48531,13.262716,3.0347264
n1,2076,0.2322,0.15,0,0,0,0.5,2,1,4,0,1,4,0,30.4571,-58.784462,9.860796,1.4700568
n1,2081,0.2147,0.15,0,1,1,0.533333333,2,1,4,0,1,4,0,35.239185,-63.583187,21.52794,2.6344254
n1,2086,0.181733333,0.15,0,5,5,0.566666667,2,1,4,0,1,1,0,32.131126,-67.44989,21.545961,3.0958474
n1,2091,0.1717,0.15,0,0,0,0.566666667,2,1,4,0,1,4,0,31.354864,-73.23648,20.88505,7.9727116
n1,2096,0.184366667,0.141,0,0,0,0.533333333,2,1,4,0,1,4,0,37.561573,-75.88595,9.807322,0.16699067
n1,2101,0.1872,0.141,0,3,3,0.5,2,1,4,0,1,4,0,40.925808,-71.35042,19.111034,4.6257987
n1,2106,0.2036,0.141,0,2,2,0.5,2,1,4,0,1,4,0,8.916012,72.04541,14.0225,4.4216948
n1,2111,0.234866667,0.141,0,0,0,0.5,2,1,4,0,1,4,0,14.9817,70.673904,11.367908,2.2755249
n1,2116,0.2477,0.127,0,2,2,0.466666667,2,1,4,0,1,4,0,6.1724286,79.61476,19.127928,4.086931
n1,2121,0.255233333,0.127,0,2,2,0.466666667,2,1,4,0,1,4,0,12.920294,77.57176,20.186308,3.7403553
n1,2126,0.293333333,0.127,0,0,0,0.433333333,2,1,4,0,1,4,0,11.362413,86.0148,11.590016,1.5976838
n1,2131,0.2186,-0.003,0,1,1,0.5,2,1,4,0,1,4,0,17.97161,80.71919,20.146238,4.5656996
n1,2136,0.2251,-0.04,0,0,0,0.466666667,2,1,4,0,1,4,0,23.553286,86.54709,12.596474,1.3056626
n1,2141,0.2531,-0.04,0,0,0,0.433333333,2,1,4,0,1,4,0,27.886803,80.44948,13.56128,1.1572683
n1,2146,0.289966667,-0.04,0,0,0,0.466666667,2,1,4,0,1,4,0,22.69967,71.90447,20.898226,3.8551419
n1,2151,0.128,-0.233,0,0,0,0.566666667,2,1,4,0,1,4,0,28.785368,73.29193,21.303257,4.150125
n1,2156,0.135266667,-0.233,0,0,0,0.533333333,2,1,4,0,1,4,0,35.83238,79.26954,10.754614,-0.39559516
n1,2161,0.138066667,-0.233,0,3,3,0.533333333,2,1,4,0,1,4,0,38.307514,71.933586,21.216793,4.736512
n1,2166,0.136166667,-0.228,0,0,0,0.533333333,2,1,4,0,1,4,0,43.03804,73.82213,22.38797,4.8918796
