Neuron,Start Time,Amplitude,Peak,Decay Time,Rise Time,Latency,Frequency
n40,21,0.20550000000000004,0.0,0,0,0,0.5333333333333333
n40,26,0.37816666666666665,0.224,0,1,1,0.36666666666666664
n40,31,0.3309,0.234,0,5,5,0.36666666666666664
n40,36,0.28903333333333336,0.234,0,15,15,0.4666666666666667
n40,41,0.25853333333333334,0.234,0,10,10,0.5666666666666667
n40,46,0.22173333333333334,0.234,0,5,5,0.5666666666666667
n40,51,0.19706666666666667,0.234,3,0,3,0.5
n40,56,0.23123333333333335,0.234,1,0,1,0.5333333333333333
n40,61,0.15923333333333334,0.121,0,0,0,0.5
n40,66,0.18046666666666666,0.108,0,0,0,0.5
n40,71,0.20566666666666666,0.108,0,0,0,0.43333333333333335
n40,76,0.2109,0.108,0,1,1,0.43333333333333335
n40,81,0.15803333333333333,0.04,0,0,0,0.5
n40,86,0.15573333333333333,0.001,0,0,0,0.36666666666666664
n40,91,0.15346666666666664,-0.012,0,0,0,0.5
n40,96,0.15506666666666669,-0.001,0,4,4,0.43333333333333335
n40,101,0.15473333333333336,-0.001,0,0,0,0.4666666666666667
n40,106,0.17683333333333337,-0.001,0,0,0,0.5333333333333333
n40,111,0.2182,0.04,0,1,1,0.4666666666666667
n40,116,0.18323333333333333,0.04,0,2,2,0.4666666666666667
n40,121,0.17996666666666666,0.04,0,0,0,0.43333333333333335
n40,126,0.20223333333333332,0.04,0,0,0,0.43333333333333335
n40,131,0.21253333333333332,0.04,0,0,0,0.43333333333333335
n40,136,0.22340000000000004,0.04,0,3,3,0.43333333333333335
n40,141,0.24813333333333334,0.036,0,0,0,0.43333333333333335
n40,146,0.19286666666666663,-0.073,0,0,0,0.4666666666666667
n40,151,0.16296666666666665,-0.131,0,0,0,0.5
n40,156,0.16206666666666666,-0.158,0,0,0,0.43333333333333335
n40,161,0.4041666666666667,0.121,0,0,0,0.26666666666666666
n40,166,0.36129999999999995,0.121,0,21,21,0.3
n40,171,0.3284,0.121,0,16,16,0.43333333333333335
n40,176,0.2877333333333333,0.121,0,11,11,0.5333333333333333
n40,181,0.2611,0.121,0,6,6,0.5666666666666667
n40,186,0.23259999999999997,0.121,0,1,1,0.5666666666666667
n40,191,0.24353333333333332,0.139,0,0,0,0.5333333333333333
n40,196,0.24180000000000001,0.139,0,0,0,0.5666666666666667
n40,201,0.22676666666666667,0.139,0,2,2,0.5666666666666667
n40,206,0.21303333333333335,0.139,0,2,2,0.6
n40,211,0.24366666666666664,0.208,0,4,4,0.6666666666666666
n40,216,0.20716666666666667,0.208,0,0,0,0.4666666666666667
n40,221,0.24596666666666667,0.208,0,0,0,0.6
n40,226,0.27836666666666665,0.208,0,0,0,0.6
n40,231,0.2940333333333333,0.208,0,1,1,0.5
n40,236,0.3067333333333333,0.208,1,0,1,0.4666666666666667
n40,241,0.26089999999999997,0.12,1,0,1,0.43333333333333335
n40,246,0.1432,-0.031,0,1,1,0.5
n40,251,0.14906666666666668,-0.031,0,0,0,0.43333333333333335
n40,256,0.13076666666666661,-0.037,0,1,1,0.5
n40,261,0.13626666666666665,-0.037,0,0,0,0.4666666666666667
n40,266,0.1563333333333333,-0.039,0,0,0,0.5
n40,271,0.1715,-0.039,0,1,1,0.5333333333333333
n40,276,0.17526666666666663,-0.039,0,2,2,0.5
n40,281,0.1722,-0.039,0,0,0,0.5
n40,286,0.13526666666666665,-0.111,0,0,0,0.5
n40,291,0.13533333333333336,-0.133,0,0,0,0.5
n40,296,0.14896666666666664,-0.133,0,1,1,0.43333333333333335
n40,301,0.1567,-0.133,0,0,0,0.4666666666666667
n40,306,0.1694666666666666,-0.133,0,0,0,0.5
n40,311,0.13346666666666668,-0.178,0,2,2,0.5
n40,316,0.14163333333333328,-0.178,0,0,0,0.5333333333333333
n40,321,0.1594666666666667,-0.178,0,0,0,0.5
n40,326,0.16149999999999992,-0.178,0,2,2,0.4666666666666667
n40,331,0.1711333333333333,-0.178,0,0,0,0.43333333333333335
n40,336,0.17536666666666667,-0.178,0,0,0,0.43333333333333335
n40,341,0.14949999999999988,-0.215,0,2,2,0.43333333333333335
n40,346,0.21710000000000002,-0.113,0,7,7,0.43333333333333335
n40,351,0.2942666666666667,0.007,0,4,4,0.43333333333333335
n40,356,0.2677333333333333,0.007,0,7,7,0.5333333333333333
n40,361,0.25323333333333325,0.007,0,2,2,0.5666666666666667
n40,366,0.25693333333333335,0.007,0,5,5,0.5333333333333333
n40,371,0.2550666666666666,0.007,0,0,0,0.5333333333333333
n40,376,0.2872666666666667,0.007,0,0,0,0.4666666666666667
n40,381,0.1546,-0.145,0,0,0,0.4666666666666667
n40,386,0.1511333333333333,-0.182,0,0,0,0.4666666666666667
n40,391,0.14980000000000004,-0.182,0,0,0,0.5
n40,396,0.1490333333333334,-0.182,0,3,3,0.5333333333333333
n40,401,0.14823333333333338,-0.182,0,1,1,0.6
n40,406,0.14839999999999998,-0.182,0,0,0,0.5333333333333333
n40,411,0.1285999999999999,-0.211,0,0,0,0.5
n40,416,0.1267333333333334,-0.211,0,0,0,0.43333333333333335
n40,421,0.14490000000000006,-0.213,0,1,1,0.5333333333333333
n40,426,0.1661,-0.213,0,0,0,0.5
n40,431,0.20403333333333326,-0.161,0,0,0,0.5333333333333333
n40,436,0.18313333333333334,-0.161,0,0,0,0.43333333333333335
n40,441,0.1827,-0.161,0,5,5,0.4666666666666667
n40,446,0.17960000000000007,-0.161,0,0,0,0.5
n40,451,0.16236666666666658,-0.161,0,6,6,0.4
n40,456,0.14223333333333335,-0.161,0,1,1,0.43333333333333335
n40,461,0.15083333333333337,-0.183,0,0,0,0.43333333333333335
n40,466,0.09799999999999998,-0.26,0,1,1,0.4666666666666667
n40,471,0.10583333333333333,-0.26,0,0,0,0.5
n40,476,0.10699999999999998,-0.26,0,0,0,0.5333333333333333
n40,481,0.08863333333333323,-0.291,0,0,0,0.5333333333333333
n40,486,0.2923333333333334,-0.071,0,2,2,0.3333333333333333
n40,491,0.2470000000000001,-0.069,0,6,6,0.3333333333333333
n40,496,0.34506666666666663,0.087,0,16,16,0.43333333333333335
n40,501,0.29923333333333335,0.087,0,11,11,0.5666666666666667
n40,506,0.27293333333333336,0.087,0,8,8,0.6333333333333333
n40,511,0.2554,0.087,0,3,3,0.6
n40,516,0.3499333333333333,0.233,0,0,0,0.6
n40,521,0.32743333333333335,0.244,0,0,0,0.4
n40,526,0.33243333333333336,0.244,0,2,2,0.4
n40,531,0.32866666666666666,0.244,0,11,11,0.4666666666666667
n40,536,0.3183666666666667,0.244,0,6,6,0.43333333333333335
n40,541,0.3007,0.244,0,1,1,0.4
n40,546,0.309,0.244,1,0,1,0.43333333333333335
n40,551,0.174,0.108,0,0,0,0.4666666666666667
n40,556,0.1638,0.108,0,0,0,0.5
n40,561,0.17073333333333335,0.108,0,11,11,0.5
n40,566,0.16823333333333332,0.108,0,6,6,0.5333333333333333
n40,571,0.1703,0.108,0,1,1,0.5333333333333333
n40,576,0.23070000000000002,0.108,0,0,0,0.4666666666666667
n40,581,0.26503333333333334,0.082,0,0,0,0.6
n40,586,0.17853333333333332,-0.045,0,0,0,0.5666666666666667
n40,591,0.19213333333333332,-0.051,0,0,0,0.5333333333333333
n40,596,0.1919666666666667,-0.058,0,1,1,0.5
n40,601,0.19806666666666667,-0.058,0,5,5,0.5
n40,606,0.18636666666666662,-0.058,0,0,0,0.5
n40,611,0.17823333333333335,-0.058,0,1,1,0.5333333333333333
n40,616,0.19273333333333337,-0.058,0,1,1,0.43333333333333335
n40,621,0.21559999999999996,-0.058,0,0,0,0.5
n40,626,0.1515,-0.155,0,0,0,0.5
n40,631,0.18533333333333332,-0.155,0,0,0,0.6
n40,636,0.21593333333333334,-0.155,0,0,0,0.5333333333333333
n40,641,0.15083333333333332,-0.255,0,0,0,0.5
n40,646,0.12346666666666661,-0.3,0,0,0,0.5333333333333333
n40,651,0.13246666666666668,-0.3,0,0,0,0.4666666666666667
n40,656,0.12533333333333335,-0.307,0,0,0,0.4666666666666667
n40,661,0.11859999999999998,-0.299,0,0,0,0.5333333333333333
n40,666,0.10426666666666662,-0.299,0,1,1,0.5666666666666667
n40,671,0.09386666666666671,-0.299,0,0,0,0.6
n40,676,0.3899,0.059,0,1,1,0.3
n40,681,0.3319333333333333,0.059,0,20,20,0.3333333333333333
n40,686,0.29270000000000007,0.059,0,15,15,0.4666666666666667
n40,691,0.27176666666666666,0.059,0,10,10,0.5333333333333333
n40,696,0.2516333333333333,0.059,0,6,6,0.5
n40,701,0.24513333333333334,0.059,0,1,1,0.5
n40,706,0.2644666666666667,0.041,1,0,1,0.5
n40,711,0.19043333333333334,-0.068,0,0,0,0.4666666666666667
n40,716,0.12106666666666668,-0.156,0,0,0,0.5333333333333333
n40,721,0.1354666666666666,-0.163,0,0,0,0.5
n40,726,0.15183333333333335,-0.163,0,1,1,0.4666666666666667
n40,731,0.1586666666666666,-0.163,0,0,0,0.4666666666666667
n40,736,0.17383333333333326,-0.163,0,0,0,0.5
n40,741,0.1919,-0.163,0,0,0,0.5
n40,746,0.10889999999999994,-0.28,0,0,0,0.5666666666666667
n40,751,0.1163333333333334,-0.287,0,0,0,0.4666666666666667
n40,756,0.13206666666666678,-0.287,0,0,0,0.4666666666666667
n40,761,0.15740000000000004,-0.287,0,1,1,0.5666666666666667
n40,766,0.20350000000000007,-0.287,0,0,0,0.5333333333333333
n40,771,0.1763,-0.363,0,0,0,0.5333333333333333
n40,776,0.21206666666666663,-0.363,0,0,0,0.4
n40,781,0.2545666666666667,-0.363,0,0,0,0.43333333333333335
n40,786,0.21793333333333337,-0.419,0,0,0,0.5
n40,791,0.15053333333333319,-0.498,0,0,0,0.5666666666666667
n40,796,0.13706666666666667,-0.498,0,3,3,0.5333333333333333
n40,801,0.12890000000000013,-0.498,0,4,4,0.5
n40,806,0.12109999999999987,-0.49,0,5,5,0.4666666666666667
n40,811,0.11763333333333348,-0.474,0,2,2,0.5
n40,816,0.12639999999999996,-0.474,0,2,2,0.5
n40,821,0.12460000000000004,-0.474,0,2,2,0.4666666666666667
n40,826,0.12560000000000004,-0.474,0,3,3,0.4666666666666667
n40,831,0.12219999999999986,-0.474,0,2,2,0.5
n40,836,0.1297666666666667,-0.474,0,0,0,0.43333333333333335
n40,841,0.09676666666666667,-0.515,0,1,1,0.5
n40,846,0.09686666666666655,-0.515,0,0,0,0.4666666666666667
n40,851,0.11213333333333342,-0.493,0,0,0,0.5
n40,856,0.12316666666666665,-0.493,0,1,1,0.4666666666666667
n40,861,0.1358999999999999,-0.493,0,0,0,0.36666666666666664
n40,866,0.15659999999999996,-0.493,0,2,2,0.4666666666666667
n40,871,0.18070000000000008,-0.493,0,0,0,0.4666666666666667
n40,876,0.20343333333333335,-0.493,0,0,0,0.4666666666666667
n40,881,0.12503333333333333,-0.602,0,0,0,0.4666666666666667
n40,886,0.1092333333333334,-0.637,0,0,0,0.4666666666666667
n40,891,0.07913333333333328,-0.673,0,0,0,0.5
n40,896,0.06473333333333342,-0.687,0,1,1,0.4666666666666667
n40,901,0.06289999999999984,-0.681,0,2,2,0.5333333333333333
n40,906,0.06269999999999998,-0.681,0,1,1,0.5666666666666667
n40,911,0.061000000000000054,-0.681,0,4,4,0.5666666666666667
n40,916,0.06136666666666657,-0.669,0,0,0,0.6
n40,921,0.06323333333333347,-0.669,0,0,0,0.6333333333333333
n40,926,0.06500000000000006,-0.669,0,1,1,0.6333333333333333
n40,931,0.07450000000000012,-0.669,0,0,0,0.6333333333333333
n40,936,0.07813333333333339,-0.669,0,1,1,0.5666666666666667
n40,941,0.07209999999999983,-0.669,0,0,0,0.5666666666666667
n40,946,0.0672999999999998,-0.677,0,0,0,0.5666666666666667
n40,951,0.07113333333333338,-0.677,0,1,1,0.5
n40,956,0.06843333333333323,-0.677,0,2,2,0.5
n40,961,0.06559999999999988,-0.669,0,5,5,0.5333333333333333
n40,966,0.06516666666666648,-0.669,0,0,0,0.5333333333333333
n40,971,0.07109999999999994,-0.669,0,0,0,0.4666666666666667
n40,976,0.07299999999999984,-0.669,0,1,1,0.5
n40,981,0.08899999999999997,-0.645,0,1,1,0.5333333333333333
n40,986,0.09313333333333329,-0.645,0,0,0,0.5
n40,991,0.09903333333333308,-0.645,0,3,3,0.5666666666666667
n40,996,0.09986666666666666,-0.645,0,2,2,0.5666666666666667
n40,1001,0.0992333333333334,-0.645,0,0,0,0.6
n40,1006,0.1022333333333334,-0.645,0,0,0,0.6
n40,1011,0.09579999999999989,-0.658,0,0,0,0.5666666666666667
n40,1016,0.09529999999999983,-0.658,0,0,0,0.5666666666666667
n40,1021,0.09899999999999987,-0.658,0,0,0,0.5666666666666667
n40,1026,0.09090000000000009,-0.658,0,0,0,0.6
n40,1031,0.09073333333333311,-0.658,0,1,1,0.5666666666666667
n40,1036,0.09063333333333334,-0.656,0,0,0,0.5666666666666667
n40,1041,0.08193333333333352,-0.656,0,4,4,0.36666666666666664
n40,1046,0.08626666666666682,-0.643,0,6,6,0.43333333333333335
n40,1051,0.12173333333333336,-0.584,0,1,1,0.4666666666666667
n40,1056,0.11320000000000008,-0.57,0,4,4,0.5333333333333333
n40,1061,0.09416666666666673,-0.57,0,2,2,0.5666666666666667
n40,1066,0.07303333333333328,-0.57,0,9,9,0.5666666666666667
n40,1071,0.18773333333333325,-0.429,0,8,8,0.5666666666666667
n40,1076,0.18383333333333335,-0.429,0,3,3,0.5333333333333333
n40,1081,0.18696666666666667,-0.429,0,0,0,0.5333333333333333
n40,1086,0.18646666666666672,-0.429,0,0,0,0.5333333333333333
n40,1091,0.19079999999999991,-0.429,0,0,0,0.5
n40,1096,0.19413333333333344,-0.429,0,0,0,0.43333333333333335
n40,1101,0.11993333333333323,-0.512,0,8,8,0.5
n40,1106,0.11299999999999999,-0.512,0,3,3,0.4666666666666667
n40,1111,0.10743333333333338,-0.512,0,0,0,0.5666666666666667
n40,1116,0.1231000000000001,-0.512,0,0,0,0.6
n40,1121,0.13326666666666664,-0.512,0,1,1,0.6
n40,1126,0.09476666666666644,-0.556,0,0,0,0.5
n40,1131,0.10833333333333328,-0.556,0,0,0,0.5333333333333333
n40,1136,0.11263333333333325,-0.556,0,1,1,0.5333333333333333
n40,1141,0.08510000000000018,-0.599,0,0,0,0.5333333333333333
n40,1146,0.08166666666666667,-0.599,0,0,0,0.5
n40,1151,0.22069999999999984,-0.442,0,0,0,0.43333333333333335
n40,1156,0.2104333333333333,-0.442,0,1,1,0.4666666666666667
n40,1161,0.2003333333333333,-0.442,0,0,0,0.5333333333333333
n40,1166,0.19126666666666675,-0.442,0,6,6,0.5333333333333333
n40,1171,0.1761333333333332,-0.442,0,3,3,0.5333333333333333
n40,1176,0.1627,-0.442,0,2,2,0.5
n40,1181,0.15889999999999999,-0.427,0,0,0,0.43333333333333335
n40,1186,0.14466666666666678,-0.427,0,9,9,0.4
n40,1191,0.13383333333333342,-0.427,0,13,13,0.4666666666666667
n40,1196,0.12510000000000004,-0.427,0,8,8,0.5
n40,1201,0.12010000000000004,-0.427,0,3,3,0.5
n40,1206,0.13023333333333337,-0.427,0,1,1,0.4666666666666667
n40,1211,0.13389999999999996,-0.434,0,0,0,0.5333333333333333
n40,1216,0.09729999999999994,-0.473,0,0,0,0.5333333333333333
n40,1221,0.1066333333333333,-0.459,0,2,2,0.5
n40,1226,0.0976333333333333,-0.459,0,4,4,0.5333333333333333
n40,1231,0.09473333333333339,-0.459,0,6,6,0.5333333333333333
n40,1236,0.08883333333333326,-0.459,0,1,1,0.5333333333333333
n40,1241,0.09026666666666655,-0.459,0,0,0,0.5
n40,1246,0.09973333333333328,-0.459,0,0,0,0.5
n40,1251,0.11436666666666667,-0.463,0,0,0,0.43333333333333335
n40,1256,0.12309999999999993,-0.463,0,0,0,0.36666666666666664
n40,1261,0.10503333333333331,-0.483,0,2,2,0.4
n40,1266,0.09679999999999989,-0.483,0,1,1,0.4
n40,1271,0.09293333333333331,-0.483,0,1,1,0.43333333333333335
n40,1276,0.0908000000000001,-0.483,0,5,5,0.4666666666666667
n40,1281,0.09200000000000008,-0.483,0,0,0,0.4666666666666667
n40,1286,0.09056666666666668,-0.483,0,0,0,0.4666666666666667
n40,1291,0.11159999999999987,-0.451,0,1,1,0.5
n40,1296,0.15623333333333334,-0.394,0,2,2,0.4666666666666667
n40,1301,0.14556666666666673,-0.394,0,2,2,0.5
n40,1306,0.1374333333333334,-0.394,0,8,8,0.5
n40,1311,0.1154666666666666,-0.389,0,3,3,0.5666666666666667
n40,1316,0.10896666666666666,-0.389,0,0,0,0.5666666666666667
n40,1321,0.10773333333333329,-0.389,0,1,1,0.5
n40,1326,0.10846666666666666,-0.389,0,0,0,0.5
n40,1331,0.11633333333333329,-0.389,0,0,0,0.5
n40,1336,0.12403333333333333,-0.389,0,0,0,0.5333333333333333
n40,1341,0.15603333333333336,-0.356,0,1,1,0.5
n40,1346,0.15923333333333334,-0.356,0,0,0,0.5
n40,1351,0.16270000000000007,-0.356,0,0,0,0.4666666666666667
n40,1356,0.15870000000000006,-0.356,0,2,2,0.5
n40,1361,0.17890000000000006,-0.317,0,7,7,0.5333333333333333
n40,1366,0.1539333333333333,-0.317,0,3,3,0.5333333333333333
n40,1371,0.15093333333333336,-0.317,0,2,2,0.5666666666666667
n40,1376,0.15226666666666672,-0.317,0,3,3,0.5333333333333333
n40,1381,0.15416666666666667,-0.317,0,3,3,0.5333333333333333
n40,1386,0.17676666666666668,-0.317,0,0,0,0.4666666666666667
n40,1391,0.1773,-0.356,0,0,0,0.43333333333333335
n40,1396,0.1476,-0.412,0,0,0,0.5
n40,1401,0.1591333333333333,-0.412,0,0,0,0.6
n40,1406,0.1471333333333334,-0.421,0,0,0,0.6333333333333333
n40,1411,0.14346666666666658,-0.421,0,0,0,0.6
n40,1416,0.13233333333333336,-0.421,0,3,3,0.5666666666666667
n40,1421,0.12043333333333334,-0.421,0,1,1,0.5
n40,1426,0.11913333333333337,-0.421,0,1,1,0.5
n40,1431,0.09013333333333323,-0.458,0,1,1,0.5333333333333333
n40,1436,0.10586666666666661,-0.458,0,0,0,0.5666666666666667
n40,1441,0.09586666666666666,-0.486,0,0,0,0.5
n40,1446,0.09576666666666667,-0.492,0,0,0,0.5333333333333333
n40,1451,0.1518000000000001,-0.421,0,0,0,0.5333333333333333
n40,1456,0.1396000000000001,-0.421,0,0,0,0.5666666666666667
n40,1461,0.1911666666666666,-0.347,0,14,14,0.5
n40,1466,0.16836666666666678,-0.347,0,9,9,0.5333333333333333
n40,1471,0.13976666666666682,-0.347,0,8,8,0.43333333333333335
n40,1476,0.13060000000000005,-0.347,0,3,3,0.4
n40,1481,0.13780000000000003,-0.347,0,0,0,0.4666666666666667
n40,1486,0.1386333333333334,-0.347,0,1,1,0.4666666666666667
n40,1491,0.1373666666666667,-0.348,0,2,2,0.4666666666666667
n40,1496,0.1635333333333333,-0.309,0,0,0,0.4
n40,1501,0.16643333333333332,-0.309,0,6,6,0.4666666666666667
n40,1506,0.1693,-0.309,0,1,1,0.5
n40,1511,0.17069999999999996,-0.309,0,2,2,0.4666666666666667
n40,1516,0.17783333333333334,-0.309,0,1,1,0.43333333333333335
n40,1521,0.19290000000000013,-0.309,0,0,0,0.4666666666666667
n40,1526,0.20769999999999994,-0.299,0,0,0,0.43333333333333335
n40,1531,0.19676666666666665,-0.299,0,0,0,0.4666666666666667
n40,1536,0.17623333333333335,-0.299,0,12,12,0.43333333333333335
n40,1541,0.15666666666666668,-0.299,0,12,12,0.5
n40,1546,0.1456666666666666,-0.299,0,7,7,0.5666666666666667
n40,1551,0.13269999999999998,-0.299,0,4,4,0.43333333333333335
n40,1556,0.14539999999999997,-0.281,0,0,0,0.5
n40,1561,0.14093333333333335,-0.281,0,1,1,0.4666666666666667
n40,1566,0.16406666666666675,-0.246,0,1,1,0.4666666666666667
n40,1571,0.15233333333333332,-0.246,0,4,4,0.4666666666666667
n40,1576,0.13503333333333328,-0.246,0,2,2,0.5
n40,1581,0.12506666666666666,-0.238,0,4,4,0.4666666666666667
n40,1586,0.12319999999999998,-0.238,0,2,2,0.43333333333333335
n40,1591,0.14039999999999997,-0.238,0,0,0,0.4666666666666667
n40,1596,0.13583333333333336,-0.238,0,1,1,0.5
n40,1601,0.1598333333333333,-0.211,0,0,0,0.5
n40,1606,0.1515,-0.211,0,0,0,0.43333333333333335
n40,1611,0.14853333333333332,-0.211,0,0,0,0.5
n40,1616,0.13326666666666673,-0.211,0,5,5,0.5333333333333333
n40,1621,0.11413333333333339,-0.211,0,0,0,0.5
n40,1626,0.13983333333333337,-0.191,0,2,2,0.4666666666666667
n40,1631,0.1452666666666667,-0.191,0,1,1,0.5
n40,1636,0.14979999999999993,-0.191,0,0,0,0.5
n40,1641,0.16716666666666663,-0.191,0,0,0,0.5
n40,1646,0.1771333333333333,-0.191,0,2,2,0.5333333333333333
n40,1651,0.17669999999999997,-0.191,0,0,0,0.5333333333333333
n40,1656,0.09253333333333325,-0.274,0,1,1,0.5333333333333333
n40,1661,0.39459999999999995,0.059,0,0,0,0.3
n40,1666,0.36049999999999993,0.059,0,6,6,0.4
n40,1671,0.3154,0.059,0,17,17,0.43333333333333335
n40,1676,0.29163333333333336,0.059,0,12,12,0.5666666666666667
n40,1681,0.27346666666666664,0.059,0,7,7,0.5333333333333333
n40,1686,0.2703333333333333,0.059,0,2,2,0.5
n40,1691,0.2199666666666667,-0.026,0,0,0,0.5
n40,1696,0.20423333333333332,-0.069,0,0,0,0.5333333333333333
n40,1701,0.20353333333333334,-0.108,0,0,0,0.4
n40,1706,0.21526666666666666,-0.108,0,0,0,0.4666666666666667
n40,1711,0.14473333333333338,-0.187,0,0,0,0.4666666666666667
n40,1716,0.15493333333333342,-0.172,0,1,1,0.43333333333333335
n40,1721,0.14843333333333347,-0.172,0,2,2,0.4
n40,1726,0.15066666666666662,-0.172,0,3,3,0.43333333333333335
n40,1731,0.15273333333333333,-0.172,0,2,2,0.43333333333333335
n40,1736,0.1655666666666667,-0.172,0,1,1,0.5333333333333333
n40,1741,0.16760000000000008,-0.172,0,1,1,0.4666666666666667
n40,1746,0.14580000000000004,-0.194,0,2,2,0.5333333333333333
n40,1751,0.15040000000000003,-0.194,0,0,0,0.5333333333333333
n40,1756,0.16159999999999985,-0.194,0,3,3,0.43333333333333335
n40,1761,0.16606666666666658,-0.194,0,0,0,0.43333333333333335
n40,1766,0.2073666666666666,-0.128,0,1,1,0.4
n40,1771,0.19073333333333337,-0.128,0,1,1,0.4666666666666667
n40,1776,0.1807333333333333,-0.128,0,1,1,0.5
n40,1781,0.1774666666666667,-0.098,0,11,11,0.6
n40,1786,0.17300000000000004,-0.059,0,6,6,0.5666666666666667
n40,1791,0.14903333333333335,-0.059,0,1,1,0.3333333333333333
n40,1796,0.17239999999999997,-0.059,0,0,0,0.5
n40,1801,0.20130000000000003,-0.059,0,1,1,0.5333333333333333
n40,1806,0.2334666666666667,-0.059,0,0,0,0.4666666666666667
n40,1811,0.26703333333333334,-0.059,0,0,0,0.4666666666666667
n40,1816,0.1450000000000001,-0.223,0,0,0,0.4666666666666667
n40,1821,0.10076666666666673,-0.285,0,0,0,0.4666666666666667
n40,1826,0.1238333333333333,-0.256,0,0,0,0.5
n40,1831,0.12140000000000006,-0.241,0,1,1,0.4666666666666667
n40,1836,0.11809999999999993,-0.235,0,0,0,0.43333333333333335
n40,1841,0.12369999999999998,-0.235,0,1,1,0.36666666666666664
n40,1846,0.13020000000000004,-0.235,0,2,2,0.43333333333333335
n40,1851,0.13693333333333335,-0.235,0,2,2,0.5
n40,1856,0.14506666666666668,-0.235,0,0,0,0.5333333333333333
n40,1861,0.16786666666666666,-0.235,0,2,2,0.5
n40,1866,0.12720000000000004,-0.268,0,0,0,0.5333333333333333
n40,1871,0.23659999999999998,-0.137,0,4,4,0.5
n40,1876,0.21300000000000002,-0.137,0,3,3,0.5333333333333333
n40,1881,0.20503333333333335,-0.122,0,11,11,0.5
n40,1886,0.201,-0.122,0,6,6,0.5666666666666667
n40,1891,0.18373333333333336,-0.122,0,1,1,0.4666666666666667
n40,1896,0.1822333333333333,-0.122,0,1,1,0.4666666666666667
n40,1901,0.19213333333333332,-0.122,0,0,0,0.5333333333333333
n40,1906,0.21790000000000004,-0.122,0,0,0,0.5333333333333333
n40,1911,0.11040000000000005,-0.241,0,0,0,0.5333333333333333
n40,1916,0.35600000000000004,0.06,0,1,1,0.36666666666666664
n40,1921,0.32033333333333336,0.06,0,0,0,0.36666666666666664
n40,1926,0.29136666666666666,0.06,0,15,15,0.5
n40,1931,0.24893333333333337,0.06,0,10,10,0.6333333333333333
n40,1936,0.19870000000000002,0.06,0,5,5,0.6333333333333333
n40,1941,0.17556666666666665,0.06,0,0,0,0.4666666666666667
n40,1946,0.19853333333333328,0.046,0,0,0,0.5666666666666667
n40,1951,0.2220333333333333,0.046,0,1,1,0.43333333333333335
n40,1956,0.2303666666666666,0.046,0,0,0,0.43333333333333335
n40,1961,0.26,0.046,1,0,1,0.5666666666666667
n40,1966,0.20513333333333333,-0.05,0,0,0,0.5666666666666667
n40,1971,0.22693333333333338,-0.05,0,0,0,0.5
n40,1976,0.253,-0.05,0,1,1,0.4666666666666667
n40,1981,0.30353333333333327,-0.05,0,0,0,0.5
n40,1986,0.28336666666666677,-0.123,0,0,0,0.5666666666666667
n40,1991,0.13723333333333343,-0.285,0,0,0,0.5666666666666667
n40,1996,0.13983333333333337,-0.285,0,0,0,0.6
n40,2001,0.15263333333333345,-0.285,0,0,0,0.6
n40,2006,0.16826666666666668,-0.285,0,9,9,0.5
n40,2011,0.17443333333333333,-0.285,0,1,1,0.5333333333333333
n40,2016,0.18646666666666656,-0.285,0,0,0,0.4666666666666667
n40,2021,0.19606666666666656,-0.326,0,0,0,0.4666666666666667
n40,2026,0.2285333333333333,-0.326,0,0,0,0.4666666666666667
n40,2031,0.21639999999999993,-0.372,0,0,0,0.5333333333333333
n40,2036,0.1506,-0.449,0,0,0,0.5
n40,2041,0.14506666666666662,-0.449,0,2,2,0.5
n40,2046,0.15996666666666665,-0.449,0,0,0,0.43333333333333335
n40,2051,0.14913333333333317,-0.449,0,0,0,0.43333333333333335
n40,2056,0.19883333333333353,-0.373,0,1,1,0.43333333333333335
n40,2061,0.22076666666666672,-0.315,0,4,4,0.4666666666666667
n40,2066,0.39766666666666667,-0.076,0,15,15,0.4
n40,2071,0.35693333333333327,-0.076,0,11,11,0.5
n40,2076,0.30033333333333334,-0.076,0,8,8,0.5
n40,2081,0.26106666666666667,-0.076,0,8,8,0.4666666666666667
n40,2086,0.2552666666666667,-0.076,0,3,3,0.5
n40,2091,0.24786666666666668,-0.076,0,0,0,0.4666666666666667
n40,2096,0.2329666666666666,-0.139,0,0,0,0.4666666666666667
n40,2101,0.16243333333333326,-0.249,0,0,0,0.4666666666666667
n40,2106,0.16750000000000004,-0.287,0,0,0,0.5666666666666667
n40,2111,0.18963333333333332,-0.291,0,0,0,0.4666666666666667
n40,2116,0.21273333333333339,-0.291,0,0,0,0.43333333333333335
n40,2121,0.12046666666666672,-0.397,0,0,0,0.4666666666666667
n40,2126,0.2609999999999999,-0.232,0,0,0,0.36666666666666664
n40,2131,0.22550000000000012,-0.232,0,9,9,0.4666666666666667
n40,2136,0.2088333333333333,-0.232,0,4,4,0.4
n40,2141,0.2050666666666667,-0.232,0,7,7,0.3333333333333333
n40,2146,0.2091666666666667,-0.232,0,1,1,0.36666666666666664
n40,2151,0.22643333333333335,-0.232,0,0,0,0.3333333333333333
n40,2156,0.24753333333333322,-0.247,0,0,0,0.4666666666666667
n40,2161,0.08396666666666669,-0.459,0,0,0,0.5
n40,2166,0.10633333333333334,-0.46,0,0,0,0.43333333333333335
