graph_id,node_id,feat
105,75,"-0.29388124899900725,-0.02595177360501748,0.5470330637927715"
105,76,"0.9821588397232933,1.4458429899690857,0.48628161297667966"
105,77,"0.00831827557328448,-0.29388124899900725,-0.02595177360501748"
105,78,"0.12177290808022624,0.9821588397232933,1.4458429899690857"
105,79,"0.053492431308303334,0.00831827557328448,-0.29388124899900725"
105,80,"0.38502919494989246,0.12177290808022624,0.9821588397232933"
105,81,"-0.23390866293697474,0.053492431308303334,0.00831827557328448"
105,82,"0.7435666033986172,0.38502919494989246,0.12177290808022624"
105,83,"1.1254699544689108,-0.23390866293697474,0.053492431308303334"
105,84,"-0.5563586711146141,0.7435666033986172,0.38502919494989246"
105,85,"0.05530978240110306,1.1254699544689108,-0.23390866293697474"
105,86,"0.5283403096955099,-0.5563586711146141,0.7435666033986172"
105,87,"-1.0452261150747588,0.05530978240110306,1.1254699544689108"
105,88,"-2.0377594333220292,0.5283403096955099,-0.5563586711146141"
105,89,"2.3350469175120883,-1.0452261150747588,0.05530978240110306"
105,90,"1.353677327406232,-2.0377594333220292,0.5283403096955099"
105,91,"-0.9823976915812025,2.3350469175120883,-1.0452261150747588"
105,92,"-0.5015785167462672,1.353677327406232,-2.0377594333220292"
105,93,"-0.40136458505822037,-0.9823976915812025,2.3350469175120883"
105,94,"0.17629344086387586,-0.5015785167462672,1.353677327406232"
105,95,"-0.4995015440688027,-0.40136458505822037,-0.9823976915812025"
105,96,"-0.23546639244507714,0.17629344086387586,-0.5015785167462672"
105,97,"0.6794400719816558,-0.4995015440688027,-0.40136458505822037"
105,98,"0.1962843028845588,-0.23546639244507714,0.17629344086387586"
105,99,"-0.31932416429804045,0.6794400719816558,-0.4995015440688027"
105,100,"-0.26662098260717426,0.1962843028845588,-0.23546639244507714"
105,101,"-1.2640871109634493,-0.31932416429804045,0.6794400719816558"
105,102,"-1.0387355754576517,-0.26662098260717426,0.1962843028845588"
105,103,"0.7459031976607791,-1.2640871109634493,-0.31932416429804045"
105,104,"-0.6015328268496493,-1.0387355754576517,-0.26662098260717426"
105,105,"2.0193470705362366,0.7459031976607791,-1.2640871109634493"
105,106,"-0.1404448924506996,-0.6015328268496493,-1.0387355754576517"
105,107,"-0.4660103596445601,2.0193470705362366,0.7459031976607791"
105,108,"-1.260712030362547,-0.1404448924506996,-0.6015328268496493"
105,109,"0.9517831143152555,-0.4660103596445601,2.0193470705362366"
105,110,"0.15941803785941405,-1.260712030362547,-0.1404448924506996"
105,111,"-0.35800778041596865,0.9517831143152555,-0.4660103596445601"
105,112,"0.061021457264150675,0.15941803785941405,-1.260712030362547"
105,113,"-0.5553201847758737,-0.35800778041596865,0.9517831143152555"
105,114,"2.0455688505893295,0.061021457264150675,0.15941803785941405"
105,115,"-1.7869649825171985,-0.5553201847758737,-0.35800778041596865"
105,116,"0.4623964271857488,2.0455688505893295,0.061021457264150675"
105,117,"1.049660451741157,-1.7869649825171985,-0.5553201847758737"
105,118,"0.7092965542203152,0.4623964271857488,2.0455688505893295"
105,119,"-0.6620246560810438,1.049660451741157,-1.7869649825171985"
105,120,"-0.7059007038926576,0.7092965542203152,0.4623964271857488"
105,121,"1.1044406061095038,-0.6620246560810438,1.049660451741157"
105,122,"-1.484765457944923,-0.7059007038926576,0.7092965542203152"
105,123,"-0.25883233506664594,1.1044406061095038,-0.6620246560810438"
105,124,"-1.2905685126012227,-1.484765457944923,-0.7059007038926576"
105,125,"-1.1724406915699574,-0.25883233506664594,1.1044406061095038"
105,126,"1.3902839708466794,-1.2905685126012227,-1.484765457944923"
105,127,"0.8004237304444286,-1.1724406915699574,-0.25883233506664594"
105,128,"0.193428465453035,1.3902839708466794,-1.2905685126012227"
105,129,"-0.22170644845682017,0.8004237304444286,-1.1724406915699574"
105,130,"0.7973082714282238,0.193428465453035,1.3902839708466794"
105,131,"1.2168567522777214,-0.22170644845682017,0.8004237304444286"
105,132,"-0.6830540044404508,0.7973082714282238,0.193428465453035"
105,133,"-0.08488587332830962,1.2168567522777214,-0.22170644845682017"
105,134,"0.12852306928201424,-0.6830540044404508,0.7973082714282238"
105,135,"-0.14148337878943998,-0.08488587332830962,1.2168567522777214"
105,136,"1.1997217276885623,0.12852306928201424,-0.6830540044404508"
105,137,"-0.8803664088003559,-0.14148337878943998,-0.08488587332830962"
105,138,"1.1239122249608084,1.1997217276885623,0.12852306928201424"
105,139,"0.4886182072388414,-0.8803664088003559,-0.14148337878943998"
105,140,"1.1929715664867744,1.1239122249608084,1.1997217276885623"
105,141,"-1.6278169511058596,0.4886182072388414,-0.8803664088003559"
105,142,"-0.3616424826015518,1.1929715664867744,1.1239122249608084"
105,143,"-0.925021321366029,-1.6278169511058596,0.4886182072388414"
105,144,"-0.1752341847983799,-0.3616424826015518,1.1929715664867744"
105,145,"0.9515234927305745,-0.925021321366029,-1.6278169511058596"
105,146,"0.780952111593124,-0.1752341847983799,-0.3616424826015518"
105,147,"-0.5101460290408549,0.9515234927305745,-0.925021321366029"
105,148,"1.1163831990049773,0.780952111593124,-0.1752341847983799"
105,149,"0.732143253672522,-0.5101460290408549,0.9515234927305745"
105,150,"-0.4545870099184486,1.1163831990049773,0.780952111593124"
105,151,"1.4183231019925717,0.732143253672522,-0.5101460290408549"
105,152,"0.960350626609827,-0.4545870099184486,1.1163831990049773"
105,153,"-0.6064656369586539,1.4183231019925717,0.732143253672522"
105,154,"0.4286456211768252,0.960350626609827,-0.4545870099184486"
105,155,"-1.1797100959411237,-0.6064656369586539,1.4183231019925717"
105,156,"-2.006345221575251,0.4286456211768252,0.960350626609827"
105,157,"0.9003780405478107,-1.1797100959411237,-0.6064656369586539"
105,158,"-0.8920493801111484,-2.006345221575251,0.4286456211768252"
105,159,"0.17733192720261623,0.9003780405478107,-1.1797100959411237"
105,160,"0.8476748588569445,-0.8920493801111484,-2.006345221575251"
105,161,"1.6236837754776863,0.17733192720261623,0.9003780405478107"
105,162,"-0.8863377052481008,0.8476748588569445,-0.8920493801111484"
105,163,"1.277867824678478,1.6236837754776863,0.17733192720261623"
105,164,"2.742652805466112,-0.8863377052481008,0.8476748588569445"
105,165,"-2.0738468335931146,1.277867824678478,1.6236837754776863"
105,166,"-1.1270069142502412,2.742652805466112,-0.8863377052481008"
105,167,"-0.36475794161775665,-2.0738468335931146,1.277867824678478"
105,168,"-0.9141172148092959,-1.1270069142502412,2.742652805466112"
105,169,"-0.7071988118160789,-0.36475794161775665,-2.0738468335931146"
105,170,"-1.8305814087441312,-0.9141172148092959,-1.1270069142502412"
106,1,"-0.03363754460701656,-0.0942757490293136,0.5017778098250821"
106,2,"-0.8575841354661146,-0.05895899260753207,0.03666279128917515"
106,3,"0.050989400026310576,-0.03363754460701656,-0.0942757490293136"
106,4,"0.5387604509837414,-0.8575841354661146,-0.05895899260753207"
106,5,"1.0132044240461509,0.050989400026310576,-0.03363754460701656"
106,6,"1.2017825762605734,0.5387604509837414,-0.8575841354661146"
106,7,"0.005344158235891666,1.0132044240461509,0.050989400026310576"
106,8,"1.712209659639528,1.2017825762605734,0.5387604509837414"
106,9,"-0.927551294414914,0.005344158235891666,1.0132044240461509"
106,10,"-0.9488746190469315,1.712209659639528,1.2017825762605734"
106,11,"-0.9795268982054723,-0.927551294414914,0.005344158235891666"
106,12,"0.3311912127689425,-0.9488746190469315,1.712209659639528"
106,13,"-0.16524243882024803,-0.9795268982054723,-0.927551294414914"
106,14,"0.9928806302562683,0.3311912127689425,-0.9488746190469315"
106,15,"1.7858417650094542,-0.16524243882024803,-0.9795268982054723"
106,16,"2.653101359027351,0.9928806302562683,0.3311912127689425"
106,17,"0.1676013316076639,1.7858417650094542,-0.16524243882024803"
106,18,"-0.5344024965120765,2.653101359027351,0.9928806302562683"
106,19,"-1.0265048477853767,0.1676013316076639,1.7858417650094542"
106,20,"-1.1237925164189615,-0.5344024965120765,2.653101359027351"
106,21,"-0.041633791344012655,-1.0265048477853767,0.1676013316076639"
106,22,"-0.6250266261981506,-1.1237925164189615,-0.5344024965120765"
106,23,"0.8099664861472212,-0.041633791344012655,-1.0265048477853767"
106,24,"-0.6733372835675613,-0.6250266261981506,-1.1237925164189615"
106,25,"-0.3531542371399071,0.8099664861472212,-0.041633791344012655"
106,26,"-0.6873307153573254,-0.6733372835675613,-0.6250266261981506"
106,27,"-1.0155100085219966,-0.3531542371399071,0.8099664861472212"
106,28,"0.6657008679337321,-0.6873307153573254,-0.6733372835675613"
106,29,"0.7286713109876495,-1.0155100085219966,-0.3531542371399071"
106,30,"-0.7409722038847613,0.6657008679337321,-0.6873307153573254"
106,31,"-0.12226261260884175,0.7286713109876495,-1.0155100085219966"
106,32,"0.6403794199331957,-0.7409722038847613,0.6657008679337321"
106,33,"-1.0851439905234246,-0.12226261260884175,0.7286713109876495"
106,34,"-0.399799009772461,0.6403794199331957,-0.7409722038847613"
106,35,"-0.9695315897842063,-1.0851439905234246,-0.12226261260884175"
106,36,"0.24589791424085172,-0.399799009772461,0.6403794199331957"
106,37,"1.3343870013159398,-0.9695315897842063,-1.0851439905234246"
106,38,"-0.5264062497750595,0.24589791424085172,-0.399799009772461"
106,39,"-1.3620140337923012,1.3343870013159398,-0.9695315897842063"
106,40,"1.2720829121567652,-0.5264062497750595,0.24589791424085172"
106,41,"0.07064683992145036,-1.3620140337923012,1.3343870013159398"
106,42,"0.32552720466354584,1.2720829121567652,-0.5264062497750595"
106,43,"-0.27385812366460527,0.07064683992145036,-1.3620140337923012"
106,44,"-0.41745738798335175,0.32552720466354584,1.2720829121567652"
106,45,"-0.5164109413538144,-0.27385812366460527,0.07064683992145036"
106,46,"2.3072636876517887,-0.41745738798335175,0.32552720466354584"
106,47,"1.4303419621600184,-0.5164109413538144,-0.27385812366460527"
106,48,"-0.16924056218874606,2.3072636876517887,-0.41745738798335175"
106,49,"-0.07561783997628786,1.4303419621600184,-0.5164109413538144"
106,50,"-0.8126052475704384,-0.16924056218874606,2.3072636876517887"
106,51,"-2.145979390966356,-0.07561783997628786,1.4303419621600184"
106,52,"1.480651681213699,-0.8126052475704384,-0.16924056218874606"
106,53,"0.9758886059401202,-2.145979390966356,-0.07561783997628786"
106,54,"0.23490307497747162,1.480651681213699,-0.8126052475704384"
106,55,"-0.7829524992540325,0.9758886059401202,-2.145979390966356"
106,56,"1.2447624024719797,0.23490307497747162,1.480651681213699"
106,57,"-0.25520021461157955,-0.7829524992540325,0.9758886059401202"
106,58,"0.7306703726719194,1.2447624024719797,0.23490307497747162"
106,59,"0.06798142434245864,-0.25520021461157955,-0.7829524992540325"
106,60,"1.6495723935329611,0.7306703726719194,1.2447624024719797"
106,61,"-0.3055099336652392,0.06798142434245864,-0.25520021461157955"
106,62,"-0.5284053114593085,1.6495723935329611,0.7306703726719194"
106,63,"-0.29284920966498146,-0.3055099336652392,0.06798142434245864"
106,64,"-0.7826193223066612,-0.5284053114593085,1.6495723935329611"
106,65,"0.6830260691972515,-0.29284920966498146,-0.3055099336652392"
106,66,"1.3247248698420453,-0.7826193223066612,-0.5284053114593085"
106,67,"0.5260997269834836,0.6830260691972515,-0.29284920966498146"
106,68,"-1.5362655772695675,1.3247248698420453,-0.7826193223066612"
106,69,"0.04465903802619216,0.5260997269834836,0.6830260691972515"
106,70,"-1.6065659131657593,-1.5362655772695675,1.3247248698420453"
106,71,"-1.2530651720005725,0.04465903802619216,0.5260997269834836"
106,72,"0.05765293897382126,-1.6065659131657593,-1.5362655772695675"
106,73,"2.7980333311356036,-1.2530651720005725,0.04465903802619216"
106,74,"0.08663933339546347,0.05765293897382126,-1.6065659131657593"
106,75,"-0.8016104083070583,2.7980333311356036,-1.2530651720005725"
106,76,"0.4034906103493832,0.08663933339546347,0.05765293897382126"
106,77,"1.6875545655337552,-0.8016104083070583,2.7980333311356036"
106,78,"-0.5770491457761113,0.4034906103493832,0.08663933339546347"
106,79,"1.4749876731083025,1.6875545655337552,-0.8016104083070583"
106,80,"-0.7826193223066612,-0.5770491457761113,0.4034906103493832"
106,81,"-0.018644581975117522,1.4749876731083025,1.6875545655337552"
106,82,"0.8476154812006441,-0.7826193223066612,-0.5770491457761113"
106,83,"3.6796195338906146,-0.018644581975117522,1.4749876731083025"
106,84,"-0.8139379553599447,0.8476154812006441,-0.7826193223066612"
106,85,"-0.10193881881893835,3.6796195338906146,-0.018644581975117522"
106,86,"-0.032304836817510243,-0.8139379553599447,0.8476154812006441"
106,87,"1.3677046960534724,-0.10193881881893835,3.6796195338906146"
106,88,"-0.3374949206132863,-0.032304836817510243,-0.8139379553599447"
106,89,"-0.3818074546141989,1.3677046960534724,-0.10193881881893835"
106,90,"0.48045448519306466,-0.3374949206132863,-0.032304836817510243"
106,91,"-0.9362138950466737,-0.3818074546141989,1.3677046960534724"
106,92,"0.7736501988833256,0.48045448519306466,-0.3374949206132863"
106,93,"0.6290514037224442,-0.9362138950466737,-0.3818074546141989"
106,94,"-0.0696206549235408,0.7736501988833256,0.48045448519306466"
106,95,"2.9263064558750798,0.6290514037224442,-0.9362138950466737"
106,96,"0.44213913624489914,-0.0696206549235408,0.7736501988833256"
106,97,"-0.9632012277840669,2.9263064558750798,0.6290514037224442"
106,98,"0.9795535523612469,0.44213913624489914,-0.0696206549235408"
106,99,"0.186592417608061,-0.9632012277840669,2.9263064558750798"
106,100,"0.3911630632964968,0.9795535523612469,0.44213913624489914"
106,101,"-1.1920937906309041,0.186592417608061,-0.9632012277840669"
106,102,"-1.1357868865244765,0.3911630632964968,0.9795535523612469"
106,103,"-0.6713382218833123,-1.1920937906309041,0.186592417608061"
106,104,"-0.08761221008180292,-1.1357868865244765,0.3911630632964968"
106,105,"-0.8689121516768661,-0.6713382218833123,-1.1920937906309041"
106,106,"-0.16324337713599898,-0.08761221008180292,-1.1357868865244765"
106,107,"0.22624047434571193,-0.8689121516768661,-0.6713382218833123"
106,108,"-0.8359276338867049,-0.16324337713599898,-0.08761221008180292"
106,109,"-0.12059672787196407,0.22624047434571193,-0.8689121516768661"
106,110,"2.683087284291128,-0.8359276338867049,-0.16324337713599898"
106,111,"-0.7096535708314778,-0.12059672787196407,0.22624047434571193"
106,112,"-0.1219294356614704,2.683087284291128,-0.8359276338867049"
106,113,"0.10396453465898288,-0.7096535708314778,-0.12059672787196407"
106,114,"0.757990882356684,-0.1219294356614704,2.683087284291128"
106,115,"0.1342836368701314,0.10396453465898288,-0.7096535708314778"
106,116,"-0.9748624209422107,0.757990882356684,-0.1219294356614704"
106,117,"0.6430448355122083,0.1342836368701314,0.10396453465898288"
106,118,"-1.0828117518918043,-0.9748624209422107,0.757990882356684"
106,119,"1.1048280845743599,0.6430448355122083,0.1342836368701314"
106,120,"1.5256305691093544,-1.0828117518918043,-0.9748624209422107"
106,121,"1.0281973866780498,1.1048280845743599,0.6430448355122083"
106,122,"-0.34982246766615177,1.5256305691093544,-1.0828117518918043"
106,123,"-0.876908398413883,1.0281973866780498,1.1048280845743599"
106,124,"-0.7909487459910496,-0.34982246766615177,1.5256305691093544"
106,125,"0.7226741259349024,-0.876908398413883,1.0281973866780498"
106,126,"1.2414306329982243,-0.7909487459910496,-0.34982246766615177"
106,127,"-0.5643884217758536,0.7226741259349024,-0.876908398413883"
106,128,"-0.30451040282312514,1.2414306329982243,-0.7909487459910496"
106,129,"-1.507945536742668,-0.5643884217758536,0.7226741259349024"
106,130,"0.017338528341406714,-0.30451040282312514,1.2414306329982243"
106,131,"0.9602292894134785,-1.507945536742668,-0.5643884217758536"
106,132,"-0.34349210566603333,0.017338528341406714,-0.30451040282312514"
106,133,"0.9312428949918362,0.9602292894134785,-1.507945536742668"
106,134,"-0.1749045702941427,-0.34349210566603333,0.017338528341406714"
106,135,"-1.1714368198936294,0.9312428949918362,0.9602292894134785"
106,136,"-0.5793813844077318,-0.1749045702941427,-0.34349210566603333"
106,137,"-0.23321053608481937,-1.1714368198936294,0.9312428949918362"
106,138,"-0.796279577149054,-0.5793813844077318,-0.1749045702941427"
106,139,"-0.24920302955883245,-0.23321053608481937,-1.1714368198936294"
106,140,"-0.1509158300831126,-0.796279577149054,-0.5793813844077318"
106,141,"-0.46310262977377065,-0.24920302955883245,-0.23321053608481937"
106,142,"-1.4496395709519914,-0.1509158300831126,-0.796279577149054"
106,143,"-1.4882880968475283,-0.46310262977377065,-0.24920302955883245"
106,144,"-1.1274574628400882,-1.4496395709519914,-0.1509158300831126"
106,145,"-0.12526120513520483,-1.4882880968475283,-0.46310262977377065"
106,146,"-1.726509614220868,-1.1274574628400882,-1.4496395709519914"
106,147,"1.1348140098381372,-0.12526120513520483,-1.4882880968475283"
106,148,"-0.14192005250398154,-1.726509614220868,-1.1274574628400882"
106,149,"1.605926213426791,1.1348140098381372,-0.12526120513520483"
106,150,"-0.4141256185095964,-0.14192005250398154,-1.726509614220868"
106,151,"-1.5522580707435807,1.605926213426791,1.1348140098381372"
106,152,"-0.27885577787521737,-0.4141256185095964,-0.14192005250398154"
106,153,"-0.4377811817732343,-1.5522580707435807,1.605926213426791"
106,154,"-0.6989919085154691,-0.27885577787521737,-0.4141256185095964"
106,155,"0.3208627274003051,-0.4377811817732343,-1.5522580707435807"
106,156,"0.07731037886896105,-0.6989919085154691,-0.27885577787521737"
106,157,"0.8392860575162557,0.3208627274003051,-0.4377811817732343"
106,158,"-0.29151650187549605,0.07731037886896105,-0.6989919085154691"
106,159,"0.05931882371069893,0.8392860575162557,0.3208627274003051"
106,160,"-0.8555850737818447,-0.29151650187549605,0.07731037886896105"
106,161,"1.3590420954217126,0.05931882371069893,0.8392860575162557"
106,162,"1.1691312354177836,-0.8555850737818447,-0.29151650187549605"
106,163,"-1.6335532459031525,1.3590420954217126,0.05931882371069893"
106,164,"0.904255562254443,1.1691312354177836,-0.8555850737818447"
106,165,"-0.513079171880059,-1.6335532459031525,1.3590420954217126"
106,166,"0.7799805608834441,0.904255562254443,1.1691312354177836"
106,167,"0.09263651844823144,-0.513079171880059,-1.6335532459031525"
106,168,"-1.6612069325353092,0.7799805608834441,0.904255562254443"
106,169,"-0.3125066495601212,0.09263651844823144,-0.513079171880059"
106,170,"1.6072589212162975,-1.6612069325353092,0.7799805608834441"
107,1,"1.2233999529463637,0.28048141056732884,-0.0326453849318958"
107,2,"1.1349460559126752,0.1710934245690097,-1.179007890488394"
107,3,"-0.5371274443473092,1.2233999529463637,0.28048141056732884"
107,4,"-1.3715425396983698,1.1349460559126752,0.1710934245690097"
107,5,"-0.4197786076159605,-0.5371274443473092,1.2233999529463637"
107,6,"-0.7016516928299695,-1.3715425396983698,1.1349460559126752"
107,7,"1.0367622302052857,-0.4197786076159605,-0.5371274443473092"
107,8,"1.043838541967989,-0.7016516928299695,-1.3715425396983698"
107,9,"-2.044971542448112,1.0367622302052857,-0.4197786076159605"
107,10,"0.2106028319107154,1.043838541967989,-0.7016516928299695"
107,11,"-0.58076470021726,-2.044971542448112,1.0367622302052857"
107,12,"0.2645597091012697,0.2106028319107154,1.043838541967989"
107,13,"0.6711527891327543,-0.58076470021726,-2.044971542448112"
107,14,"-0.8561511663154501,0.2645597091012697,0.2106028319107154"
107,15,"-0.4675437120141564,0.6711527891327543,-0.58076470021726"
107,16,"0.32559289805450875,-0.8561511663154501,0.2645597091012697"
107,17,"-0.8655862486657088,-0.4675437120141564,0.6711527891327543"
107,18,"0.07674260106642335,0.32559289805450875,-0.8561511663154501"
107,19,"0.28844226130035844,-0.8655862486657088,-0.4675437120141564"
107,20,"0.27812263997977343,0.07674260106642335,0.32559289805450875"
107,21,"0.15900472530773505,0.28844226130035844,-0.8655862486657088"
107,22,"1.3012393823359882,0.27812263997977343,0.07674260106642335"
107,23,"1.4056149808357359,0.15900472530773505,0.28844226130035844"
107,24,"0.09826638267795663,1.3012393823359882,0.27812263997977343"
107,25,"0.2182688363203029,1.4056149808357359,0.15900472530773505"
107,26,"-0.3490154899890207,0.09826638267795663,1.3012393823359882"
107,27,"0.8082563295349467,0.2182688363203029,1.4056149808357359"
107,28,"-0.3124545458817731,-0.3490154899890207,0.09826638267795663"
107,29,"0.3883951649484189,0.8082563295349467,0.2182688363203029"
107,30,"1.7373170947120358,-0.3124545458817731,-0.3490154899890207"
107,31,"0.6856002589815845,0.3883951649484189,0.8082563295349467"
107,32,"1.6700921329664382,1.7373170947120358,-0.3124545458817731"
107,33,"-1.2771917161957649,0.6856002589815845,0.3883951649484189"
107,34,"1.174750309577823,1.6700921329664382,1.7373170947120358"
107,35,"-1.0961560736001796,-1.2771917161957649,0.6856002589815845"
107,36,"-0.29358438118125585,1.174750309577823,1.6700921329664382"
107,37,"-1.0200857221512079,-1.0961560736001796,-1.2771917161957649"
107,38,"-2.1752936174110618,-0.29358438118125585,1.174750309577823"
107,39,"0.5732638097488072,-1.0200857221512079,-1.0961560736001796"
107,40,"-0.73378994208553,-2.1752936174110618,-0.29358438118125585"
107,41,"-0.93516998099888,0.5732638097488072,-1.0200857221512079"
107,42,"0.8330234207043803,-0.73378994208553,-2.1752936174110618"
107,43,"0.22003791426097405,-0.93516998099888,0.5732638097488072"
107,44,"0.10917569664544434,0.8330234207043803,-0.73378994208553"
107,45,"-0.5766368516890334,0.22003791426097405,-0.93516998099888"
107,46,"0.6867796442753714,0.10917569664544434,0.8330234207043803"
107,47,"1.828719454980164,-0.5766368516890334,0.22003791426097405"
107,48,"1.0049188272731675,0.6867796442753714,0.10917569664544434"
107,49,"-0.6739361384260779,1.828719454980164,-0.5766368516890334"
107,50,"1.1906720110439006,1.0049188272731675,0.6867796442753714"
107,51,"0.24657408337107878,-0.6739361384260779,1.828719454980164"
107,52,"-0.44985293260742604,1.1906720110439006,1.0049188272731675"
107,53,"-0.3640526524847535,0.24657408337107878,-0.6739361384260779"
107,54,"0.1598892642780799,-0.44985293260742604,1.1906720110439006"
107,55,"-0.719637318560142,-0.3640526524847535,0.24657408337107878"
107,56,"0.36716622966032775,0.1598892642780799,-0.44985293260742604"
107,57,"1.4698914793468751,-0.719637318560142,-0.3640526524847535"
107,58,"-1.493314071281387,0.36716622966032775,0.1598892642780799"
107,59,"-0.29830192235638514,1.4698914793468751,-0.719637318560142"
107,60,"-1.6121371396299649,-1.493314071281387,0.36716622966032775"
107,61,"-0.5551130700775001,-0.29830192235638514,1.4698914793468751"
107,62,"-0.37112896424743824,-1.6121371396299649,-1.493314071281387"
107,63,"1.1511626037021763,-0.5551130700775001,-0.29830192235638514"
107,64,"2.395414088642603,-0.37112896424743824,-1.6121371396299649"
107,65,"1.055632394905803,1.1511626037021763,-0.5551130700775001"
107,66,"-1.4420108110018675,2.395414088642603,-0.37112896424743824"
107,67,"0.7501716038161659,1.055632394905803,1.1511626037021763"
107,68,"-0.2189882613495131,-1.4420108110018675,2.395414088642603"
107,69,"-0.6379648869657145,0.7501716038161659,1.055632394905803"
107,70,"-0.37879496865702567,-0.2189882613495131,-1.4420108110018675"
107,71,"-1.6722857896128775,-0.6379648869657145,0.7501716038161659"
107,72,"1.0164178338875394,-0.37879496865702567,-0.2189882613495131"
107,73,"-1.477392369815328,-1.6722857896128775,-0.6379648869657145"
107,74,"-0.33427317381674854,1.0164178338875394,-0.37879496865702567"
107,75,"-0.19009332165185297,-1.477392369815328,-1.6722857896128775"
107,76,"-0.22960272899355869,-0.33427317381674854,1.0164178338875394"
107,77,"-0.14940452901636028,-0.19009332165185297,-1.477392369815328"
107,78,"0.3300155929061959,-0.22960272899355869,-0.33427317381674854"
107,79,"-0.4268549193786637,-0.14940452901636028,-0.19009332165185297"
107,80,"-0.5748677737483622,0.3300155929061959,-0.22960272899355869"
107,81,"0.4532613561064424,-0.4268549193786637,-0.14940452901636028"
107,82,"-1.17664911990082,-0.5748677737483622,0.3300155929061959"
107,83,"-1.1223973963868237,0.4532613561064424,-0.4268549193786637"
107,84,"0.3161578157042501,-1.17664911990082,-0.5748677737483622"
107,85,"-0.09810126873682203,-1.1223973963868237,0.4532613561064424"
107,86,"2.031868571834185,0.3161578157042501,-1.17664911990082"
107,87,"-0.1750561591561202,-0.09810126873682203,-1.1223973963868237"
107,88,"-1.8981380733722006,2.031868571834185,0.3161578157042501"
107,89,"-1.5449121778843675,-0.1750561591561202,-0.09810126873682203"
107,90,"-0.9705515398123407,-1.8981380733722006,2.031868571834185"
107,91,"2.9800943480352338,-1.5449121778843675,-0.1750561591561202"
107,92,"-1.1474593338796995,-0.9705515398123407,-1.8981380733722006"
107,93,"-0.036183540813238164,2.9800943480352338,-1.5449121778843675"
107,94,"-0.21338618120405745,-1.1474593338796995,-0.9705515398123407"
107,95,"0.7593118398429823,-0.036183540813238164,2.9800943480352338"
107,96,"0.23890807896149133,-0.21338618120405745,-1.1474593338796995"
107,97,"0.2633803238074828,0.7593118398429823,-0.036183540813238164"
107,98,"0.3067227333539915,0.23890807896149133,-0.21338618120405745"
107,99,"0.5709050391612518,0.2633803238074828,0.7593118398429823"
107,100,"-0.13731582975508563,0.3067227333539915,0.23890807896149133"
107,101,"2.2830776394098447,0.5709050391612518,0.2633803238074828"
107,102,"-0.461351939221798,-0.13731582975508563,0.3067227333539915"
107,103,"-1.3688889227873537,2.2830776394098447,0.5709050391612518"
107,104,"0.649334161197779,-0.461351939221798,-0.13731582975508563"
107,105,"-1.2804350257536652,-1.3688889227873537,2.2830776394098447"
107,106,"0.6832414883940106,0.649334161197779,-0.461351939221798"
107,107,"-0.9599370721683136,-1.2804350257536652,-1.3688889227873537"
107,108,"0.03634865475437278,0.6832414883940106,0.649334161197779"
107,109,"-0.4032672135030171,-0.9599370721683136,-1.2804350257536652"
107,110,"1.2062988661865175,0.03634865475437278,0.6832414883940106"
107,111,"1.153226527966308,-0.4032672135030171,-0.9599370721683136"
107,112,"-0.014364912878262758,1.2062988661865175,0.03634865475437278"
107,113,"1.1039871919508832,1.153226527966308,-0.4032672135030171"
107,114,"0.6664352479576251,-0.014364912878262758,1.2062988661865175"
107,115,"-0.7824395854540522,1.1039871919508832,1.153226527966308"
107,116,"1.8172204483657919,0.6664352479576251,-0.014364912878262758"
107,117,"0.1345324804617621,-0.7824395854540522,1.1039871919508832"
107,118,"0.8816730640729025,1.8172204483657919,0.6664352479576251"
107,119,"2.3856841599689025,0.1345324804617621,-0.7824395854540522"
107,120,"-1.2606803220828215,0.8816730640729025,1.8172204483657919"
107,121,"0.6160165266484131,2.3856841599689025,0.1345324804617621"
107,122,"-0.9030317317433012,-1.2606803220828215,0.8816730640729025"
107,123,"-2.3395230195702617,0.6160165266484131,2.3856841599689025"
107,124,"-0.4831705671567734,-0.9030317317433012,-1.2606803220828215"
107,125,"-0.07775687241907568,-2.3395230195702617,0.6160165266484131"
107,126,"-0.9301575935003086,-0.4831705671567734,-0.9030317317433012"
107,127,"1.878548483642473,-0.07775687241907568,-2.3395230195702617"
107,128,"-0.5409604465521122,-0.9301575935003086,-0.4831705671567734"
107,129,"0.1557614157498348,1.878548483642473,-0.07775687241907568"
107,130,"0.2182688363203029,-0.5409604465521122,-0.9301575935003086"
107,131,"-0.2275388047294454,0.1557614157498348,1.878548483642473"
107,132,"-0.1039981952057383,0.2182688363203029,-0.5409604465521122"
107,133,"-1.2008265184233695,-0.2275388047294454,0.1557614157498348"
107,134,"0.2226915311719901,-0.1039981952057383,0.2182688363203029"
107,135,"0.14839025766370795,-1.2008265184233695,-0.2275388047294454"
107,136,"-1.8365151917720774,0.2226915311719901,-0.1039981952057383"
107,137,"-1.0976303052174086,0.14839025766370795,-1.2008265184233695"
107,138,"1.1697379220792514,-1.8365151917720774,0.2226915311719901"
107,139,"0.9285536295007536,-1.0976303052174086,0.14839025766370795"
107,140,"-0.46695401936727216,1.1697379220792514,-1.8365151917720774"
107,141,"-0.36257842086752445,0.9285536295007536,-1.0976303052174086"
107,142,"-0.17800462239057832,-0.46695401936727216,1.1697379220792514"
